地段位置或門牌,總價(萬元),總面積(坪),型態,屋齡,樓別/樓高,車位數,房間數,廳數,衛浴數,管理組織,電梯,公園,火車站,美術館,音樂廳,國民運動中心,捷運,博物館,醫院,圖書館,賣場,國小,國中,轉運站,工業區,汙水處理廠,垃圾區,發電廠,墓地,機場,殯儀館,高鐵,高速&快速道路,
臺中市大里區新明路５７號二樓之１,1150,42.73,住宅大樓(11層含以上有電梯),8,1,1,3,2,2,1,1,0.27298425,2.963881633,4.490513592,5.166212567,1.20518853,4.517462975,1.159491003,0.244451443,0.516709795,0.225206578,0.43743612,0.423582714,5.699465577,2.866303622,3.086955487,4.657648851,17.26910616,6.742405289,18.32411712,5.231841542,7.577654075,0.471952604,
臺中市大里區中新街３７號十二樓,460,22.58,住宅大樓(11層含以上有電梯),27,3,1,1,2,1,1,1,0.354782595,2.661773502,4.161789656,4.698990465,1.640411577,4.486356601,1.631877826,0.240781033,0.838484579,0.348226866,0.499525804,0.563242826,6.169711228,3.113085046,3.194219489,4.428234883,16.99474499,7.135119756,17.88372882,4.757039385,7.632196911,0.699225674,
臺中市大里區中興路一段３８２巷７１號十一樓,710,35.7,住宅大樓(11層含以上有電梯),28,3,1,3,2,2,1,1,0.299947514,4.49578307,5.082557978,3.804020256,1.357283191,5.479149569,1.080642489,1.044618274,0.631809094,0.113539282,0.759743726,0.673417927,3.804019769,2.194156634,3.774056233,6.139216225,18.04017708,5.751284328,20.18821432,7.129022636,8.100215295,0.742787847,
臺中市大里區新仁路一段２１７巷４９號八樓,355,20.66,華廈(10層含以下有電梯),23,2,0,1,1,1,1,1,0.781971164,3.504800278,5.233868301,5.448864247,2.048808301,5.56963686,1.867142805,1.173327107,1.576041636,0.871388026,0.640930366,0.731038251,5.619023181,2.043982419,4.160938652,5.553488662,16.33431113,7.526436767,18.69862744,5.45483223,8.65175801,0.614710241,
臺中市大里區祥興路５２９號八樓之２,888,29.71,住宅大樓(11層含以上有電梯),3,2,1,2,2,1,1,1,0.160761904,1.601891038,3.131253231,4.15621329,1.45304364,3.395009789,2.078862303,0.945173863,1.156340497,0.703053501,0.512666941,1.001302261,6.442424593,4.229013161,2.328812183,3.290166124,17.75030612,6.863457717,17.1209024,4.28199146,6.606501576,1.791815188,
臺中市大里區新仁路一段２１７巷４７號八樓,405,24.02,華廈(10層含以下有電梯),23,2,1,1,1,1,1,1,0.786627635,3.504519479,5.235884662,5.447516155,2.055900068,5.574899966,1.874242817,1.178521854,1.582419953,0.878112844,0.645480234,0.737927559,5.622889034,2.042848369,4.167083999,5.556822454,16.32720313,7.533468239,18.69741853,5.453094269,8.657707486,0.62120006,
臺中市大里區新仁七街４６巷２１號四樓,530,36.78,公寓(5樓含以下無電梯),32,1,0,5,4,2,1,0,0.845410241,3.570523648,5.344535454,5.489475738,2.207303133,5.729404732,2.018024812,1.333136603,1.743825879,1.008836233,0.79488359,0.8687649,5.647140466,1.956622358,4.32791553,5.686800605,16.17969109,7.668370521,18.74082951,5.486262083,8.817577776,0.782602519,
臺中市大里區中湖路１５０巷１５號七樓,1035,50.24,華廈(10層含以下有電梯),14,2,2,4,2,2,1,1,0.209050199,5.031483401,4.382007363,3.144647988,1.858497341,5.807556634,1.634336819,0.806219265,0.546141812,0.650377726,0.905719035,1.104340191,3.144647366,2.481663043,4.075738373,6.633391262,18.51203577,5.343625274,20.82589807,7.811697351,8.225225996,0.930119919,
臺中市大里區中湖路２９號二樓,237.8,40.55,華廈(10層含以下有電梯),17,1,0,3,2,2,1,1,0.27675087,5.06732158,4.556676596,3.223611045,1.904351779,5.957388835,1.646508781,0.550531717,0.22038272,0.497091156,0.779290901,0.808728657,3.223610615,2.15528062,4.233492088,6.697379418,18.19065116,5.670081402,20.77782559,7.703466329,8.456250773,1.080559047,
臺中市大里區新南路１２７巷６之２號,725,46.45,華廈(10層含以下有電梯),29,1,1,3,2,2,1,1,0.223978062,2.92817035,4.521739027,5.330597138,0.924232203,4.366546829,0.904310795,0.448399905,0.291103685,0.337071261,0.155916365,0.39228847,5.545966105,2.948140148,2.879307906,4.619137389,17.54491853,6.457565237,18.44490909,5.409088004,7.379328824,0.681880026,
臺中市大里區新明路１０號三樓,518,25.65,住宅大樓(11層含以上有電梯),29,1,0,2,2,1,1,1,0.126618706,3.073377514,4.621112607,5.315289325,1.110161097,4.57713728,1.037746554,0.392561418,0.519538204,0.204409784,0.389475945,0.514547686,5.550388312,2.768233021,3.110325189,4.76729186,17.31804326,6.654902349,18.47132939,5.380656192,7.608495334,0.444901651,
臺中市大里區鳳城街１９之５號,740,39.54,華廈(10層含以下有電梯),31,1,1,3,2,2,1,1,0.188685642,4.619816014,4.937115301,3.65858384,1.466739539,5.56434388,1.199767887,0.937520547,0.523806485,0.112426082,0.780355318,0.706059858,3.658583343,2.214334873,3.851462261,6.256586325,18.11711941,5.682990958,20.33020911,7.27560791,8.146633154,0.757774453,
臺中市大里區向上街３６巷４之３號,670,45.42,華廈(10層含以下有電梯),31,1,1,3,2,2,1,1,0.098548693,4.835582956,5.217290669,3.786572256,1.817683986,5.974382844,1.517590278,0.817237725,0.558796777,0.444937638,0.157272635,0.090609662,3.786572083,1.593656097,4.294446365,6.509227328,17.51904137,6.295852045,20.33420462,7.175567918,8.670399572,1.345440308,
臺中市大里區中山路３６巷７號１０樓,700,32.59,華廈(10層含以下有電梯),23,2,1,3,2,2,1,1,0.322273177,5.585296826,3.994060059,2.643355489,2.411505384,6.353459215,2.176490087,0.586469648,0.671322325,1.076062394,0.691766053,1.308853847,2.643355035,2.407884229,4.620075846,7.191893284,18.49337572,5.131581263,21.34634149,8.284694781,8.707213972,1.487359964,
臺中市大里區公園街２１０號十一樓之６,1006,38.7,住宅大樓(11層含以上有電梯),2,3,1,2,2,1,1,1,0.246811345,5.496405022,4.042301622,2.716230051,2.322686594,6.25982603,2.090543686,0.609907498,0.633398561,1.006300143,0.684185131,1.275577946,2.716229555,2.428614211,4.52646281,7.100798933,18.5126385,5.185578528,21.26684429,8.21518401,8.618624889,1.394433509,
臺中市大雅區中清路三段１１９５號十一樓之２,375,28.3,住宅大樓(11層含以上有電梯),28,3,0,2,2,1,1,1,0.159660343,6.508976054,7.08411947,6.863223799,5.923598219,6.097755653,6.001074866,2.312889538,0.577660983,0.771361571,0.490095493,0.553616271,6.863223453,7.184136047,2.392501654,4.412984034,13.5388602,1.917015082,4.745025596,6.124241871,12.83588835,2.386071192,
臺中市大雅區前村路４４巷８弄２號五樓之２,568,35.35,華廈(10層含以下有電梯),28,1,1,3,2,2,1,1,1.66403726,4.471771053,8.231271209,8.124029166,4.501406914,6.570643835,3.851161088,1.740290601,0.496671902,0.573140898,0.459493462,1.685232188,8.124028319,9.058052388,4.541830372,4.99332706,12.10111339,0.955816431,4.799360344,8.193694327,14.2727315,3.088655102,
臺中市大雅區神林南路１１５巷６５號十樓之２,615,33.57,華廈(10層含以下有電梯),28,2,1,3,2,2,1,1,0.603574622,5.411145439,7.354339465,7.203631028,4.950892223,6.004237526,4.949112884,1.476950064,0.752847185,0.33628756,0.747583856,0.574238357,7.203630361,7.954388747,3.45720579,4.307997844,13.17777109,2.048631397,4.936479585,7.066432572,13.30822326,2.287198159,
臺中市大雅區神林南路２０９號五樓,300,22.59,公寓(5樓含以下無電梯),41,1,0,5,0,1,0,0,0.733725113,5.312999144,7.224233293,7.084036701,4.778103185,5.825564966,4.911958522,1.279329197,0.78115511,0.492159052,0.785442012,0.661276246,7.084035986,7.914238339,3.525661526,4.140260559,13.23490462,2.023783285,5.130262093,7.075203225,13.203269,2.135356149,
臺中市大雅區永和路三甲巷２之２號三樓,593,30.66,華廈(10層含以下有電梯),28,1,0,3,2,2,1,1,2.056191718,8.030365614,5.776372871,5.435209151,4.78332989,5.373649649,6.611503808,3.288231086,2.470763453,2.317162675,1.220298388,2.191327019,5.435209437,5.05147449,0.678600651,4.180046672,13.51232687,0.327355368,6.176774486,3.881199688,11.029036,2.456515077,
臺中市大雅區中山北路４０９號八樓之１,750,37.02,華廈(10層含以下有電梯),28,2,1,3,2,2,1,1,0.083316529,6.573723766,6.826599417,6.60517404,5.877775793,5.853239163,6.128948565,2.251182446,0.517548195,0.662464047,0.257345219,0.611182551,6.605173694,6.957180447,2.271966488,4.183068638,13.69757337,1.73985709,4.992171961,5.938076152,12.58160177,2.171929201,
臺中市大雅區民權街３９巷５號十四樓之１,525,32.88,住宅大樓(11層含以上有電梯),28,3,0,2,2,2,1,1,2.047170607,4.078907809,8.40533474,8.319393809,4.224766544,6.428959431,3.466487522,1.810672341,0.353416599,0.334294564,0.361472203,2.051662128,8.319392876,9.366465945,4.926888673,5.103444887,11.8331014,0.564472668,5.001539329,8.547950939,14.48229812,2.723793203,
臺中市大雅區神林南路１８０巷３８號五樓之３,880,34.3,住宅大樓(11層含以上有電梯),7,1,1,2,2,1,1,1,0.581547631,5.443800721,7.271413757,7.120455437,4.940667951,5.930395927,5.004349228,1.437356187,0.68879235,0.330202312,0.686350434,0.529762237,7.12045477,7.87880239,3.410673989,4.230523379,13.25564932,2.106437556,5.001134324,7.001604943,13.22532855,2.206723299,
臺中市大雅區雅潭路四段９１８號十二樓之１,595,36.21,住宅大樓(11層含以上有電梯),27,3,0,3,2,2,1,1,0.277916935,6.332473799,6.747668733,6.54496081,5.600059648,5.706762019,5.933651154,1.972909058,0.256087381,0.410675725,0.243649366,0.4313417,6.544960374,7.034903267,2.495238706,4.003327007,13.9516065,1.916414371,5.13769194,6.085742874,12.56556775,1.967950037,
臺中市大雅區學府路１２０巷２９號三樓之６,760,29.65,華廈(10層含以下有電梯),8,1,0,2,2,2,1,1,0.623544866,6.042713754,6.600473865,6.423469728,5.230010319,5.472405828,5.724905405,1.601940264,0.239926611,0.166729413,0.276899071,0.415069489,6.42346917,7.10101834,2.78416238,3.730615437,14.03186472,2.152296557,5.399178384,6.252442318,12.49493279,1.677773853,
臺中市大雅區中山北路４３７號七樓之２,580,42.12,華廈(10層含以下有電梯),28,2,1,3,1,2,1,1,0.047602361,6.583087372,6.861896859,6.639243749,5.902094614,5.891722213,6.128085499,2.27650459,0.537681865,0.69746003,0.296196091,0.615313428,6.63924341,6.977848895,2.269365405,4.22216087,13.66140219,1.747759501,4.954080382,5.948977974,12.61192694,2.210790964,
臺中市大雅區秀山路３８５號五樓之２,760,42.34,住宅大樓(11層含以上有電梯),6,1,1,2,2,1,1,1,1.370456811,7.987954423,6.784974604,6.471766569,5.857861443,6.202990246,7.480940456,3.60435737,1.927681961,1.944141518,0.109175716,1.208681983,6.471766704,6.136120473,0.954560661,4.780785856,12.82795125,0.848620161,5.071886102,4.827206127,12.1389979,3.044306564,
臺中市大雅區中清路四段６００巷５號四樓之２,750,27.83,華廈(10層含以下有電梯),25,1,1,3,2,2,1,1,1.053748363,7.320509211,8.351277328,8.078989366,7.177140855,7.526640925,6.479789245,3.68211452,2.061089979,1.939945293,0.334249928,1.231326019,8.078989292,7.875338775,2.609812916,5.897230842,12.05945277,2.521438815,3.401320104,6.480510743,13.86123355,3.894800788,
臺中市大雅區學府路１０１巷２６弄１號三樓,1080,77.97,華廈(10層含以下有電梯),26,1,1,4,2,4,0,1,0.655136049,6.235143952,6.333438471,6.149517164,5.308212193,5.242755604,5.969182709,1.697866123,0.48043767,0.119841253,0.482394322,0.177260421,6.149516634,6.821520892,2.619195402,3.526628157,14.31526169,1.952147501,5.608099514,6.001416494,12.21265098,1.48837716,
臺中市大雅區雅潭路四段９１６號三樓之２,578,35.19,住宅大樓(11層含以上有電梯),27,1,1,3,2,2,1,1,0.262014027,6.329124416,6.764979922,6.562140758,5.604404989,5.723799581,5.925794495,1.977728697,0.253722181,0.424536206,0.242223278,0.419617067,6.562140323,7.048814359,2.499883053,4.019727326,13.93964981,1.924599308,5.120802995,6.096301642,12.58218274,1.983714072,
臺中市大雅區神林南路１９７巷３３號,605,14.85,公寓(5樓含以下無電梯),40,1,0,4,2,2,0,0,0.70312335,5.348442221,7.203294276,7.061099528,4.804080578,5.818065811,4.948309349,1.293928397,0.744663031,0.466906524,0.749016724,0.626933732,7.061098821,7.88135149,3.48943234,4.128690663,13.26593851,2.059694771,5.129488684,7.039430824,13.17800071,2.11882816,
臺中市大雅區中清路三段９９７巷３號十二樓,775,38.75,住宅大樓(11層含以上有電梯),27,3,1,3,2,2,1,1,0.444535291,6.396611958,6.565113419,6.361864991,5.584259829,5.534563924,6.041858773,1.957920032,0.358516098,0.313371022,0.164311912,0.515275452,6.361864554,6.874150053,2.426969345,3.842126133,14.05752672,1.81366152,5.308082766,5.955545582,12.38441389,1.817835623,
臺中市大雅區建興路１１２巷１７號六樓之５,776,35.13,住宅大樓(11層含以上有電梯),8,2,1,2,1,1,1,1,0.397972846,4.765060341,6.426675054,6.376113427,3.599792426,4.615703747,4.848133048,0.217615974,1.814452358,1.670646242,0.467553104,1.606723501,6.376112337,7.804659734,4.28842812,3.077688813,13.69100879,2.357656775,6.521072491,6.838578266,12.549162,1.473014483,
臺中市大雅區民權街３９巷６號十三樓之３,522,25.57,住宅大樓(11層含以上有電梯),28,3,1,2,2,1,1,1,2.016248765,4.099583389,8.369849585,8.283359361,4.221938212,6.417517906,3.498084725,1.777771833,0.377921932,0.366600566,0.381875746,2.02425141,8.283358432,9.329945531,4.8959408,5.069993084,11.87001059,0.595624408,5.010771289,8.513354869,14.44602111,2.758117376,
臺中市大雅區建興路１１２巷１７號四樓之５,885,38.83,住宅大樓(11層含以上有電梯),8,1,1,2,2,1,1,1,0.397972846,4.765060341,6.426675054,6.376113427,3.599792426,4.615703747,4.848133048,0.217615974,1.814452358,1.670646242,0.467553104,1.606723501,6.376112337,7.804659734,4.28842812,3.077688813,13.69100879,2.357656775,6.521072491,6.838578266,12.549162,1.473014483,
臺中市大雅區中清路三段１１９５號九樓之２,516,28.3,住宅大樓(11層含以上有電梯),28,2,0,2,2,1,1,1,0.159660343,6.508976054,7.08411947,6.863223799,5.923598219,6.097755653,6.001074866,2.312889538,0.577660983,0.771361571,0.490095493,0.553616271,6.863223453,7.184136047,2.392501654,4.412984034,13.5388602,1.917015082,4.745025596,6.124241871,12.83588835,2.386071192,
臺中市大雅區雅環路三段２巷８號十二樓之３,1270,50.47,住宅大樓(11層含以上有電梯),4,3,1,3,2,2,1,1,0.558839379,6.217688442,7.70298089,7.493950391,5.911487702,6.64911691,5.564817368,2.417151965,0.948287446,0.673473025,0.457480071,0.732001544,7.493949995,7.822990718,2.899442483,4.917868868,13.30985962,2.511490285,4.211708827,6.71069488,13.48497986,2.865213197,
臺中市大雅區學府路４５２巷１５號十三樓之２,1180,42.78,住宅大樓(11層含以上有電梯),10,3,1,2,2,2,1,1,0.399361668,6.187334974,7.545830893,7.340205291,5.812992615,6.484653111,5.579622306,2.289143977,0.783395438,0.548484385,0.469264832,0.571293363,7.340204877,7.710228624,2.847149192,4.752971112,13.43447805,2.423773883,4.376529769,6.629634866,13.34166786,2.700471952,
臺中市大雅區雅潭路四段９０８號十四樓之２,930,57.79,住宅大樓(11層含以上有電梯),27,3,1,3,2,2,1,1,0.273519253,6.343903495,6.746905156,6.543381064,5.611378219,5.709078961,5.944015092,1.98415317,0.267579815,0.417975396,0.234757294,0.439847407,6.543380631,7.02798617,2.484009419,4.007240934,13.94310371,1.906148157,5.134944309,6.076525531,12.56226795,1.972948449,
臺中市大雅區雅環路二段１１３巷１３號四樓之３,750,40.62,華廈(10層含以下有電梯),30,1,1,3,2,2,1,1,0.218246855,5.801687874,7.325191052,7.14808698,5.33267179,6.133087146,5.295276573,1.801082663,0.530070639,0.063492199,0.50695954,0.275603596,7.148086431,7.733715561,3.097853222,4.401315387,13.38685774,2.393510623,4.755133581,6.771108404,13.21090965,2.350358637,
臺中市大雅區民生路一段１３３巷２號四樓之２,650,38.68,住宅大樓(11層含以上有電梯),27,1,1,3,2,2,1,1,0.192395792,6.07246092,7.391356751,7.195063754,5.631931334,6.301372662,5.517816567,2.088498507,0.59453879,0.362400551,0.559650603,0.365840706,7.195063294,7.64616526,2.881130154,4.559776109,13.48263464,2.409682273,4.572032027,6.615906892,13.21947305,2.505801312,
臺中市大雅區雅潭路四段６６１巷３２號十一樓之２,950,37.97,住宅大樓(11層含以上有電梯),8,3,1,2,2,2,1,1,0.622879483,5.961116134,6.646936038,6.474900632,5.165839654,5.495655105,5.641424488,1.537961978,0.246053466,0.241181382,0.282552073,0.451171152,6.474900053,7.177571968,2.864559705,3.747541638,13.95809941,2.235407227,5.38545105,6.335320358,12.55400406,1.69320439,
臺中市大雅區樹德街２５６巷２４號五樓,600,30.52,華廈(10層含以下有電梯),29,1,0,3,2,2,1,1,2.254403626,4.203293273,8.912142729,8.811015628,4.65523151,6.92706918,3.355849213,2.357422746,0.218836611,0.247384829,0.238346594,1.767030398,8.811014761,9.729487397,5.095513289,5.642611795,11.41538191,0.696134608,4.539123039,8.816730437,14.9629503,2.532993406,
臺中市中區成功路３０６巷１０號７樓之７,350,19.44,住宅大樓(11層含以上有電梯),28,2,0,2,1,1,1,1,0.30115558,1.074503064,1.646201093,1.211625733,1.443300061,3.085784264,1.222701617,0.518692621,0.136950411,0.581675605,0.318790384,0.870269728,4.346151289,6.596861384,2.727215215,2.725487747,16.96241577,7.995346928,14.18805994,1.423906706,7.344594307,3.417361213,
臺中市中區民權路１６４號二十六樓之１９,210,11.31,住宅大樓(11層含以上有電梯),25,3,0,1,0,1,1,1,0.557648664,0.967469623,1.336860518,1.688815249,1.21744799,3.022179446,1.670379359,0.06974198,0.436024895,0.65745766,0.368770651,0.529133668,4.340612373,6.400279532,2.345346389,2.343958574,17.30978192,8.478224445,14.50658562,1.908219168,6.925192431,3.697193242,
臺中市中區民權路１６４號１４樓之１８,203,11.31,住宅大樓(11層含以上有電梯),25,3,0,1,0,1,1,1,0.557648664,0.967469623,1.336860518,1.688815249,1.21744799,3.022179446,1.670379359,0.06974198,0.436024895,0.65745766,0.368770651,0.529133668,4.340612373,6.400279532,2.345346389,2.343958574,17.30978192,8.478224445,14.50658562,1.908219168,6.925192431,3.697193242,
