地段位置或門牌,總價(萬元),總面積(坪),總價/總面積,型態,屋齡,樓別/樓高,車位數,房間數,廳數,衛浴數,管理組織,電梯,公園,火車站,美術館,音樂廳,國民運動中心,捷運站,博物館,醫院,圖書館,賣場,國小,國中,轉運站,工業區,汙水處理廠,垃圾場,發電廠,墓地,殯儀館,機場,高速/快速道路,高鐵,
桃園市中壢區普強里15鄰大勇四街5巷4號,600,26.49,22.65005663,公寓(5樓含以下無電梯),40,1,0,4,0,4,0,0,2.036143424,1.327300303,6.641561102,1.367002121,2.693592196,2.512192616,5.602290643,0.869611569,2.368692202,0.486751076,0.477913729,0.912102189,1.444364134,2.988406786,5.229459795,4.609031746,14.5155561,6.014629047,3.031914207,14.23147766,4.025328612,7.321743542,
桃園市八德區瑞豐里16鄰豐德路180號,940,41.5,22.65060241,住宅大樓(11層含以上有電梯),7,2,1,3,2,1,1,1,2.297423176,7.316248576,5.254985104,6.735530726,8.375358798,8.464014478,1.754441376,5.140945952,0.744498078,0.567268077,0.601962828,0.621281723,7.368652635,7.135028738,3.419017661,8.491262449,13.80297024,3.637797684,8.592524411,18.02605082,4.667987175,12.47884739,
桃園市中壢區普義里17鄰普義路235號,770,33.99,22.65372168,住宅大樓(11層含以上有電梯),17,1,0,3,2,2,1,1,1.177386113,1.019789488,6.474524518,0.467996086,1.557365277,1.188740379,5.840198162,0.194973459,2.776131415,0.163101301,0.240670661,1.323809571,1.100325341,2.064351958,4.399060874,3.839434247,14.38877236,6.005595763,1.735945143,13.11622376,2.975285223,6.023026536,
桃園市八德區福興里23鄰廣興一路36號,1000,44.13,22.66032178,住宅大樓(11層含以上有電梯),3,1,1,2,2,1,1,1,2.712418869,6.295129198,4.828460467,6.360104104,7.692840433,7.411893523,1.465078023,4.10652176,0.356754395,1.428123848,0.359890599,0.440411089,6.401399415,6.802259037,4.284106364,7.511977659,13.54180536,3.660057293,7.535749936,17.14164275,4.850324375,11.44787402,
桃園市桃園區福元里12鄰大業路一段192號,550,24.26,22.67106348,住宅大樓(11層含以上有電梯),17,2,0,2,2,1,1,1,0.170803904,2.098864426,4.237105344,2.14025514,1.166448192,7.89227642,1.16722266,0.996240397,0.771462842,0.497731951,0.129563624,0.355406997,2.064774202,2.73225435,2.345276078,1.633455053,4.587698328,1.056818625,1.541129496,11.51932372,4.490392721,10.3424817,
桃園市桃園區民生里4鄰中正路122號,818,36.06,22.68441486,住宅大樓(11層含以上有電梯),8,3,1,2,2,1,1,1,0.639037748,0.575531039,2.615084733,1.300691845,1.029553191,9.117482985,1.072026041,0.509405179,0.12354475,0.479322058,0.221832733,0.758578204,0.425885323,1.511739446,1.203001102,3.245427505,6.146354252,1.470959742,3.114961376,12.36734502,4.764785506,10.11411303,
桃園市龍潭區中山里11鄰華南路一段80號,2500,110.2,22.68602541,住宅大樓(11層含以上有電梯),5,2,2,4,2,3,1,1,0.993067571,6.500269415,4.325255613,0.320408079,4.996310903,10.97558633,7.177087132,0.693501215,0.572440316,0.725667136,0.70724047,1.469730589,0.790995189,7.244965023,4.321790715,13.89821268,22.93308954,3.441065263,12.00312407,23.43610257,5.38817505,16.04503292,
桃園市中壢區過嶺里22鄰松義路98號,1300,57.3,22.68760908,住宅大樓(11層含以上有電梯),3,3,1,3,2,2,1,1,1.866975822,4.809622112,8.634158711,6.142707714,4.978521135,5.532826276,3.516763981,3.769564113,5.368957935,1.181522545,1.094244302,0.912701878,3.797380418,3.834025983,3.521131428,6.163168184,14.04668877,7.5596797,6.419497713,14.9698868,2.355011452,7.67761043,
桃園市龜山區大華里14鄰文化七路181巷31弄26號,758,29.52,25.67750678,華廈(10層含以下有電梯),15,1,1,2,1,1,0,1,6.199750828,8.854625591,6.550292836,7.902697541,7.05087989,0.959228187,1.677112684,0.815723426,0.876126249,0.137412703,0.263168489,0.497346455,0.796243393,0.914751181,0.876025549,5.562733086,2.170002163,1.22521798,6.302896014,13.65827005,1.574679769,10.70186316,
桃園市龜山區文青里22鄰文青二路21號,1538,59.86,25.69328433,住宅大樓(11層含以上有電梯),6,3,1,4,2,2,1,1,7.384120631,9.288956774,8.81582479,9.353573394,8.176462759,0.392304494,0.486417794,2.403519311,2.994490785,0.237128231,1.466992837,2.238962067,3.336082874,2.500062214,2.050777151,6.722252803,1.612773585,1.994112695,7.673322162,16.16929115,3.366643767,8.087169827,
桃園市蘆竹區福興里13鄰奉化路258巷15號,990,38.51,25.70760841,住宅大樓(11層含以上有電梯),16,3,1,3,2,1,1,1,0.362751674,5.772385858,1.833980826,2.184159969,1.659159733,4.995938311,0.888632125,2.69374297,1.183145393,0.125391309,0.495957207,0.911217862,1.240446046,6.638532296,3.774411418,3.823472685,5.331779456,3.19000221,2.877538528,7.496903683,2.663364046,8.180493424,
桃園市桃園區寶山里14鄰民有三街469號,580,22.55,25.72062084,住宅大樓(11層含以上有電梯),11,1,0,1,1,1,1,1,0.483115658,2.574201049,4.394209262,1.694340463,1.308478657,7.660924306,1.712807965,0.914991456,1.273829006,0.072198653,0.634582982,0.47134166,2.319543614,3.262551813,2.876387446,1.425431786,4.381545173,0.561246281,1.046906901,11.00312174,4.136484849,10.0709169,
桃園市桃園區大有里17鄰大有路350號,1465,56.95,25.72431958,住宅大樓(11層含以上有電梯),8,3,2,3,2,2,1,1,0.190069049,2.488982014,4.685882851,2.29959225,1.422057351,7.425956168,1.409267695,0.958113217,1.17252544,0.193854833,0.220552862,0.169618748,2.496368829,3.018819982,2.634628241,1.17243206,4.111299889,0.87407495,1.302176524,11.53899478,4.745685056,10.66710924,
桃園市蘆竹區長興里14鄰南崁路一段288之13號,575,22.34,25.7385855,住宅大樓(11層含以上有電梯),14,2,1,1,1,1,1,1,0.413760638,7.84610074,1.79974782,4.261808628,1.061271141,2.996507909,1.612868721,4.735903439,1.220440292,0.223434938,0.977272332,1.177370328,3.223595624,8.699586539,2.698184077,5.538484411,6.195015566,4.201546985,4.73157108,5.8001841,4.07881101,8.377140642,
桃園市桃園區長德里13鄰愛七街88號,1850,71.86,25.7445032,住宅大樓(11層含以上有電梯),9,2,2,4,2,2,1,1,0.432738832,2.236181234,3.379021628,1.661206978,2.181169925,8.59591721,2.353331941,1.168224636,1.014079124,0.368049495,0.299312597,0.740458372,1.909673475,3.206823547,2.907582917,3.281132551,6.208499616,2.266373632,2.62453625,10.71424152,3.06137345,8.59591721,
桃園市中壢區德義里20鄰溪洲街7之7號,865,33.59,25.75171182,住宅大樓(11層含以上有電梯),14,1,1,2,1,1,1,1,1.18211035,0.499917967,7.061621373,0.363223393,1.676048362,1.563205845,6.394033571,0.291140557,2.201893096,0.351595782,0.659326882,0.713679119,0.613170532,2.663070616,4.997291772,4.426268931,14.84773153,6.606415842,2.317657557,13.72444997,3.589528393,6.580044278,
桃園市大園區青山里10鄰公園路一段80號,3840,149.11,25.75279995,住宅大樓(11層含以上有電梯),8,2,3,4,3,2,1,1,0.864200987,5.856954569,1.969957808,5.382889256,4.543614144,0.786309227,0.854669793,5.051940176,5.265568286,0.887370997,0.549071934,0.850411679,5.284347943,4.107878136,3.899829778,4.11369598,13.25262445,2.111647927,3.513316986,8.651969732,3.249769219,1.048244644,
桃園市桃園區龍壽里20鄰龍泉二街53號,950,36.87,25.76620559,住宅大樓(11層含以上有電梯),8,3,1,2,2,1,1,1,0.363923912,4.588988208,3.150898843,4.613281538,5.506684485,5.083311027,4.83267161,0.19971792,1.253113006,1.25685555,0.086066322,1.595486991,4.259033356,3.092504001,2.94118786,2.515250712,10.05511614,5.821694341,4.325586004,11.66573836,3.448721215,6.781311489,
桃園市龜山區文青里6鄰文青路163號,1460,56.66,25.76773738,住宅大樓(11層含以上有電梯),6,2,1,3,2,2,1,1,7.40253483,9.349654436,8.723633085,9.337082576,8.227488896,0.231991898,0.67622792,2.435219202,3.18022745,0.112164518,1.26563625,2.066589528,3.155664427,2.305848467,1.925088529,6.718697554,1.619239701,1.79577683,7.657834687,16.05146863,3.166963284,8.216873561,
桃園市平鎮區廣達里1鄰民族路二段23巷18號,650,25.21,25.78341928,住宅大樓(11層含以上有電梯),7,3,0,2,2,1,1,1,1.011845824,1.846911533,7.071570227,2.0024872,1.128258605,1.846201398,5.197860548,0.25806945,2.180421549,0.624935596,0.270101984,0.483140767,0.36292046,3.998256599,5.105224659,5.704541567,16.589143,6.826035526,2.970541453,13.88721909,1.813629967,6.329675036,
桃園市桃園區瑞慶里3鄰明德街13巷2號,625,24.21,25.8157786,住宅大樓(11層含以上有電梯),27,2,0,2,2,1,1,1,0.786119129,4.053006249,3.650124262,0.745585567,1.532371119,6.963616747,2.803856413,1.543833444,0.87005481,0.434397181,0.339008938,0.420581714,1.491617091,4.991099596,4.65257426,3.406829141,5.868434399,2.386265263,2.394549256,8.884876638,1.762810781,7.77882768,
桃園市中壢區自強里12鄰富裕街10之4號,540,20.91,25.82496413,華廈(10層含以下有電梯),30,1,0,2,1,1,1,1,0.695750384,3.710456018,4.283444582,3.30394243,4.306378587,3.687567684,4.727852834,0.614686078,0.225798173,0.50224429,0.442890982,0.282146588,3.82475658,2.095747796,3.243787053,2.620250142,11.71160669,5.918691891,3.184317465,12.43372075,2.90267863,6.574445562,
桃園市蘆竹區順興里9鄰忠孝西路182巷26號,2050,79.38,25.82514487,住宅大樓(11層含以上有電梯),8,3,2,4,2,3,1,1,0.55698257,6.328322467,1.618494697,2.738375537,1.245327595,4.46622132,0.69870042,3.243290037,0.859755764,0.437120093,0.178420556,0.381516557,1.7634433,7.193379735,3.363667755,4.276298552,5.540297178,3.706882625,3.368485419,7.000616456,2.93076373,8.137855757,
桃園市龜山區龍華里12鄰萬壽路一段396巷4號,590,22.84,25.83187391,住宅大樓(11層含以上有電梯),27,2,0,2,1,1,1,1,7.606662345,9.195773973,10.59334843,9.351692046,8.276015976,2.918487769,2.311543449,3.626319249,0.882997433,0.280992413,0.554234839,0.554234839,5.974932894,5.208316683,4.452939951,7.612611387,3.357373082,4.714085239,8.646540667,18.1239255,6.087995863,6.410175194,
桃園市八德區大智里10鄰永福西街10巷15弄5號,530,20.49,25.86627623,公寓(5樓含以下無電梯),43,1,0,3,2,1,0,0,1.586452318,3.210476723,0.991473928,2.678801096,4.408769005,7.836187753,2.520547784,2.459374918,0.817452075,0.121694314,0.471248224,0.534340641,3.144586396,3.236033293,3.457980867,5.93470386,9.678183763,4.166035878,6.612606322,14.44439421,6.390392949,10.19950663,
桃園市桃園區光興里29鄰縣府路304號,1050,40.58,25.87481518,華廈(10層含以下有電梯),39,1,0,3,2,1,0,1,0.754306115,1.521133918,2.237182815,1.959463417,2.191326564,8.384464877,2.233764401,1.040854749,0.144201311,0.460521433,0.477071712,0.59300472,1.141129731,2.459733153,2.259701131,3.964530241,6.933136019,2.665667821,3.525670684,11.72139491,3.922591343,8.966418875,
桃園市中壢區普義里16鄰普義路217巷32號,730,28.19,25.8957077,住宅大樓(11層含以上有電梯),17,2,1,2,2,1,1,1,1.239153513,0.94368741,6.511149646,0.384482729,1.49654528,1.161894443,5.864464612,0.170921902,2.701522026,0.247344787,0.210389729,1.273081279,1.021042164,2.137027948,4.470927439,3.914635191,14.47367454,6.049092031,1.76860357,13.16485817,3.036371154,6.048357399,
桃園市中壢區信義里7鄰嘉善街33之1號,605,23.35,25.91006424,華廈(10層含以下有電梯),29,2,0,3,2,2,0,1,1.541252158,0.843672565,7.1149689,1.005613508,2.285593269,2.205599227,6.091097149,0.391804151,2.071959492,0.749984931,0.195709664,0.435712467,0.956343772,3.053965406,5.358410559,4.757706528,14.89163873,6.246537238,2.891644144,14.23447688,4.046760387,7.178235709,
桃園市觀音區草漯里11鄰福興街145號,568,21.92,25.91240876,華廈(10層含以下有電梯),1,1,0,3,2,2,1,1,0.234074273,13.35765729,8.451723136,13.07630931,11.83447392,7.820529838,8.408567567,3.152021374,0.781944176,0.386229988,0.536670457,0.211106497,10.50149776,2.295052213,2.667384946,6.206394229,8.856474475,2.024510777,11.6732894,10.40459045,11.00605339,8.346575453,
桃園市蘆竹區正興里1鄰奉化路104巷19號,600,23.15,25.91792657,華廈(10層含以下有電梯),27,1,0,2,2,1,1,1,0.561154307,6.184210171,1.787443263,2.587558627,1.441781429,4.647184329,0.844716571,3.122360495,1.041716071,0.381288499,0.297359177,0.57457258,1.671672366,7.05858432,3.374860646,4.233510985,5.60533051,3.621202486,3.301625754,7.068224914,2.738846778,8.010841968,
桃園市蘆竹區錦中里10鄰南崁路一段80之1號,1420,54.75,25.93607306,住宅大樓(11層含以上有電梯),16,1,1,4,2,2,1,1,0.093100022,7.483130392,1.303397337,3.928494978,0.560475471,3.232276468,1.15915155,4.347869007,0.764442995,0.56265698,0.611020445,0.860393856,2.826136988,8.315712002,3.146045536,5.059706576,5.697154492,4.233804115,4.279939557,6.305101171,4.031931046,8.666695056,
桃園市大園區青峰里14鄰青峰路二段207號,2900,111.81,25.93685717,華廈(10層含以下有電梯),9,2,3,4,2,3,1,1,0.71146733,7.327614523,0.180091785,6.785703208,6.231097972,1.16751926,0.528850897,5.478950249,3.914260909,2.905300421,0.879629207,2.060456168,6.595260076,4.849734297,3.510428172,4.00924163,11.25716952,0.630369342,4.769165006,6.744685134,3.793780634,1.16751926,
桃園市中壢區青埔里16鄰青商路28號,1653,63.61,25.98648011,住宅大樓(11層含以上有電梯),5,3,1,4,2,2,1,1,0.500089171,5.753917498,1.680831992,5.246722784,4.539491759,1.004690558,0.823124292,4.884144184,4.672597735,1.46946631,0.343852386,1.294345557,5.414843327,3.725761233,3.317349454,3.563535525,13.03197819,1.638661113,3.291089092,8.485879723,2.795604517,1.004690558,
桃園市大園區?林里32鄰拔子林一路228號,865,33.27,25.99939886,住宅大樓(11層含以上有電梯),2,1,0,2,2,1,1,1,3.639290263,10.97793339,4.854843135,7.380255769,4.206130652,1.238902949,4.86706061,6.898170626,0.562004832,0.462459256,0.706332583,2.092824655,2.548556341,11.07230478,2.76613313,8.784837612,4.535280062,3.819278169,7.987650259,2.914679224,6.455792267,8.47844882,
桃園市中壢區和平里7鄰成章二街558號,600,23.07,26.00780234,公寓(5樓含以下無電梯),40,1,0,6,0,6,0,0,0.319375126,3.90480195,4.886812342,3.385204902,4.064493894,3.363640581,5.315443322,1.599704983,0.574120624,0.470624292,0.134069751,0.973670454,4.000756922,1.30569247,2.099147926,1.460993976,11.48222212,4.738919728,2.540556975,11.30981107,1.819463041,5.436035111,
桃園市桃園區大業里14鄰民富十一街120號,1130,43.44,26.01289134,住宅大樓(11層含以上有電梯),16,3,1,3,2,2,1,1,0.388496479,2.403580081,4.441492248,1.760289364,1.442994809,7.799387455,1.563423779,1.007833044,1.107212873,0.16714224,0.478164999,0.585910564,2.319743166,3.099543656,2.713903876,1.545464074,4.511130436,0.73166014,1.217800327,11.11564299,4.163451098,10.06883846,
桃園市中壢區自信里41鄰莊敬路829巷22號,1688,64.88,26.01726264,住宅大樓(11層含以上有電梯),7,1,1,4,2,2,1,1,1.168412162,3.093304264,4.728334111,2.771121972,3.925573839,3.392338124,4.545789322,0.366242871,0.694363415,0.156424162,0.608713575,0.84447952,3.213188691,2.30134456,3.911592199,3.270220443,12.47429405,6.435372349,3.155237931,13.12258035,3.276823615,6.952957477,
桃園市蘆竹區錦中里9鄰南崁路265號,1350,51.86,26.0316236,住宅大樓(11層含以上有電梯),26,2,0,4,1,2,1,1,0.585249633,7.060491381,0.902108851,3.542253049,0.257682224,3.61009213,0.698215298,3.912866064,0.383265544,0.213051688,0.421290261,0.64738823,2.392019291,7.876425501,3.535723907,4.56634851,5.258164452,4.210695598,3.799626085,6.792945262,3.916778055,8.856821578,
桃園市蘆竹區福昌里5鄰南順八街51號,615,23.59,26.0703688,華廈(10層含以下有電梯),22,2,0,2,1,1,1,1,0.220657123,6.04641741,1.543104427,2.474446716,1.332544712,4.685601488,0.585578988,2.938131061,0.861148544,0.202196384,0.202453346,0.623907332,1.440149815,6.898787824,3.696101593,3.936284376,5.256818896,3.37611259,3.031328591,7.339435781,2.945171341,8.338456671,
桃園市桃園區檜樂里8鄰大有路650號,435,16.67,26.09478104,住宅大樓(11層含以上有電梯),24,2,0,2,1,1,1,1,0.689082516,3.03010637,4.063928192,1.858826872,1.234277568,7.136165482,2.045562763,1.067389005,1.704039927,0.034320259,0.316922294,0.240033177,2.178477544,3.643826513,3.257126829,0.936960436,3.865400075,0.236109659,0.635680928,10.91499839,4.361686421,10.35335478,
桃園市大園區青山里11鄰公園路一段89號,1980,75.87,26.09727165,住宅大樓(11層含以上有電梯),7,3,2,3,2,2,1,1,0.897298727,5.829661282,2.022588667,5.358422386,4.50981617,0.737054433,0.904210886,5.030243379,5.309690742,0.83916292,0.601765837,0.860019688,5.241777211,4.107250788,3.928932823,4.135704161,13.30155605,2.164052091,3.497678042,8.698979042,3.258373064,1.096728513,
桃園市大園區青峰里9鄰領航北路四段390號,1850,70.77,26.14102021,華廈(10層含以下有電梯),13,2,1,4,2,3,1,1,0.684292686,7.589506615,0.306402744,7.050650077,6.473941033,1.25308296,0.41233106,5.198467861,4.075010152,3.009609673,0.893379996,2.102128783,6.365624254,5.131199913,3.773563119,4.281566849,11.04703071,0.901030309,5.036278908,6.509977491,4.075782238,1.25308296,
桃園市龍潭區中山里4鄰公園路66之3號,1303,49.8,26.16465863,住宅大樓(11層含以上有電梯),8,1,1,3,2,2,1,1,0.695428605,6.835498652,3.990363022,0.04585483,5.315296794,11.26763956,7.081874026,1.029237845,0.662960097,0.581397841,0.457633435,1.179879504,0.47958801,7.578263299,4.656811912,14.20343602,23.09446627,3.522946255,12.28715348,23.72162163,5.397308831,16.34577792,
桃園市龜山區長庚里27鄰長慶三街20號,1180,45.07,26.18149545,住宅大樓(11層含以上有電梯),2,3,1,2,1,1,1,1,7.752527966,10.07679727,8.231820194,9.474354284,8.621688343,1.421412109,2.296915845,1.656314845,2.558977059,1.218072066,0.385847453,1.228938651,1.949913523,0.950618119,1.733183698,7.017735567,2.478488882,0.460458783,7.837299528,15.26002224,1.602275341,9.285043504,
桃園市龜山區迴龍里28鄰自由街2巷5之1號,480,18.33,26.18657938,公寓(5樓含以下無電梯),44,1,0,2,2,1,0,0,7.988338967,9.577025416,10.89940986,9.73044234,8.657417707,2.569931112,2.440193848,3.929629615,0.501310217,0.126153402,0.196753628,0.196753628,6.114859382,5.308629595,4.641424874,7.972752687,3.603452294,4.798631261,9.00539475,18.41932061,6.163705578,6.052117466,
桃園市中壢區永光里25鄰環西路二段300巷6之9號,665,25.39,26.19141394,住宅大樓(11層含以上有電梯),10,3,0,2,2,1,1,1,1.328889776,1.747581766,6.195386145,1.615014108,0.305481373,0.977742838,5.299926685,0.942304599,2.775633372,0.85421408,0.664444202,0.869895021,1.132637541,3.136128842,5.207460269,4.797933999,15.72963539,5.917353826,2.045760985,13.00994083,2.454565067,5.498233708,
桃園市桃園區中寧里23鄰大興西路二段139巷117號,668,25.49,26.20635543,住宅大樓(11層含以上有電梯),14,1,1,1,1,1,1,1,0.239601289,2.777811461,4.050897246,0.992446804,1.596869207,8.116163412,2.637332744,1.162704703,1.651227537,0.278469763,0.121301086,0.318248976,2.239294816,3.723589679,3.393855417,2.98733353,5.822482799,1.913402473,2.181252436,10.15322907,2.683425407,8.471891906,
桃園市中壢區青溪里1鄰文發路185號,2600,99.18,26.21496269,住宅大樓(11層含以上有電梯),7,1,2,3,2,2,1,1,1.035771068,5.735868218,2.226902685,5.276548944,4.390019205,0.546537143,1.097983173,4.959951344,5.48928054,0.652686781,0.809581365,0.916869867,5.084106953,4.121988718,4.05587282,4.236387476,13.4888028,2.37088588,3.454135903,8.878349799,3.310304462,1.286100726,
桃園市桃園區同安里27鄰天祥一街93號,1710,65.2,26.22699387,住宅大樓(11層含以上有電梯),8,1,2,2,2,2,1,1,0.777699276,2.6006558,4.251771737,1.027721217,1.201459354,8.077937774,2.165828714,0.64989763,1.583679379,0.310161217,0.243441002,0.313371842,2.08686338,3.471957127,3.109691443,2.295640046,5.175613964,1.236878404,1.56783297,10.46222005,3.263918916,9.143206699,
桃園市桃園區寶山里4鄰大德一街86號,540,20.58,26.23906706,華廈(10層含以下有電梯),28,2,0,2,2,1,1,1,0.821107906,2.954218027,4.016221958,1.53698284,0.996041399,7.403151515,2.080982613,0.738187753,1.656173338,0.309824352,0.409266686,0.131675566,1.989765752,3.642645656,3.25615696,1.265553072,4.155429102,0.217519454,0.67651764,10.70804474,4.033422619,10.01749918,
桃園市桃園區南埔里10鄰永安路810之1巷6弄22號,1868,71.12,26.26546682,住宅大樓(11層含以上有電梯),10,2,1,4,2,2,1,1,0.369572665,2.810151171,3.819574186,1.323743197,2.016588922,8.139310243,2.85981268,1.606370131,1.518011755,0.689040792,0.325114546,0.733922937,2.481765646,3.78036152,3.477954188,3.424965181,6.268839913,2.355337803,2.62725407,10.14711454,2.496807467,8.139310243,
桃園市中壢區新街里8鄰元化路268號,440,16.75,26.26865672,住宅大樓(11層含以上有電梯),17,3,0,1,1,1,1,1,1.150466711,0.882547431,6.410027031,0.394353297,1.014538992,0.804241714,5.692528106,0.17564177,2.569342367,0.415132096,0.350565939,1.34897482,0.903086038,2.342424252,4.643356953,4.124008193,14.82506862,5.993468277,1.699225324,13.13186721,3.12845874,5.881785659,
桃園市蘆竹區錦中里2鄰南崁路一段148號,1600,60.85,26.29416598,住宅大樓(11層含以上有電梯),9,1,1,3,2,2,1,1,0.137534611,7.64775034,1.5278738,4.077345761,0.786986056,3.115089743,1.361880765,4.522885315,0.964642749,0.499298046,0.759313612,0.986812215,3.004224197,8.490170287,2.940977756,5.27756588,5.923013643,4.209403756,4.484916522,6.07519945,4.047657478,8.534280838,
桃園市大園區青山里8鄰致祥一街101號,2450,93.13,26.30731236,住宅大樓(11層含以上有電梯),9,1,2,4,2,3,1,1,0.533933418,6.208711353,1.565619644,5.720883315,4.926155794,0.626264855,0.433057151,5.375813149,5.05910958,1.207324211,0.306821865,0.714822713,5.697064018,4.305676401,3.86078353,4.137507113,12.83059584,1.783684565,3.807627762,8.230960364,3.387153115,0.626264855,
桃園市中壢區芝芭里12鄰文智路138號,2250,85.32,26.37130802,住宅大樓(11層含以上有電梯),11,2,2,3,2,2,1,1,1.207838088,5.60529046,2.411646428,5.155150663,4.242029097,0.442253719,1.284509593,4.847690973,5.612672727,0.550910671,0.969636463,1.049811679,4.912106343,4.081507744,4.12148258,4.275280344,13.6740982,2.539353072,3.365721178,9.061498897,3.305372983,1.472334121,
桃園市桃園區中德里31鄰桃智路9號,1300,49.27,26.38522427,住宅大樓(11層含以上有電梯),9,2,1,3,2,2,1,1,1.300685678,3.318145835,1.004532245,2.862184321,4.515719244,7.412408257,2.596988561,2.608684433,1.152748209,0.422184849,0.806776774,0.945200829,3.20268115,3.463324169,3.648288133,5.50695555,9.757859919,4.355563712,6.588788,14.13271023,6.061422263,9.773214792,
桃園市桃園區汴洲里1鄰經國一路166號,1090,41.29,26.39864374,住宅大樓(11層含以上有電梯),3,2,1,2,1,2,1,1,0.903109925,4.873670434,2.161542654,1.424825045,1.218215287,5.790625043,1.491338865,1.728676677,0.788534768,0.961852516,0.982966439,1.083535623,0.206644793,5.696230461,4.810772345,2.791735123,4.61257472,2.142887173,1.826514653,8.548615454,2.939212907,8.81861671,
桃園市中壢區興南里18鄰九和一街6號,560,21.16,26.46502836,住宅大樓(11層含以上有電梯),20,3,0,1,1,1,1,1,1.010322843,0.880804548,6.434129713,0.515656485,0.827755035,0.754336517,5.685887473,0.371136783,2.483958272,0.26840153,0.250088245,1.238012636,0.872535507,2.497367751,4.778323103,4.272466639,15.01101403,6.037994167,1.766379569,13.1796222,3.24089775,5.877258795,
桃園市桃園區民生里2鄰民生路302之2號,460,17.38,26.46720368,住宅大樓(11層含以上有電梯),14,1,0,0,1,1,1,1,0.628149692,0.843675487,2.917663962,1.581515556,0.86076316,8.890435421,0.902904775,0.480331912,0.40117206,0.48000862,0.268295315,0.746360851,0.73783881,1.709328874,1.364104011,2.940661942,5.85406094,1.484054847,2.80505635,12.1729761,4.64579991,10.11257893,
桃園市桃園區長德里13鄰愛七街80號,1330,50.24,26.47292994,住宅大樓(11層含以上有電梯),9,2,1,3,2,2,1,1,0.424854403,2.228304398,3.388660748,1.650790868,2.163819076,8.615681654,2.334867375,1.151239898,1.02103884,0.369984257,0.317055015,0.723075045,1.903983334,3.198004706,2.897006463,3.257502196,6.185454598,2.243530593,2.602896122,10.71873909,3.072970937,8.615681654,
桃園市桃園區大有里4鄰大有路540之2號,230,8.68,26.49769585,住宅大樓(11層含以上有電梯),27,2,0,1,1,1,1,1,0.416104519,2.838953147,4.326270563,2.063554118,1.491571172,7.195822884,1.804768461,1.263179763,1.510347228,0.215030734,0.586326073,0.474931342,2.449375202,3.411142624,3.025563722,0.931614475,3.900034926,0.500215022,0.89877707,11.18505786,4.553876678,10.52468342,
桃園市龜山區文青里4鄰文青路360號,1324,49.92,26.5224359,住宅大樓(11層含以上有電梯),2,2,1,3,2,2,1,1,7.742695843,9.605121709,9.204562719,9.733402152,8.504310022,0.730310215,0.641207853,2.759446132,2.739309159,0.590516281,1.647636136,2.530051646,3.626846262,2.742593238,2.4214006,7.095953674,1.988947754,2.213701796,8.053005247,16.54654505,3.563370072,7.718606234,
桃園市桃園區大有里16鄰大有路458之3號,1280,48.24,26.53399668,住宅大樓(11層含以上有電梯),7,1,1,3,2,2,1,1,0.226019532,2.611065001,4.582484043,2.201581805,1.563090989,7.346424712,1.551493831,1.103285877,1.287127741,0.04850785,0.368296444,0.304495271,2.604635362,3.159832527,2.774934065,1.079022779,4.037194133,0.731111363,1.154113988,11.40562157,4.665765484,10.60636003,
桃園市中壢區明德里13鄰惠州街104號,419,15.79,26.53578214,住宅大樓(11層含以上有電梯),6,1,0,1,1,1,1,1,1.559270677,1.030088337,7.482712547,1.426267339,2.552037348,2.616849265,6.191127332,0.750097061,1.60821868,0.546893635,0.460400118,0.42542347,1.096899229,3.643579937,5.636590966,5.350053687,15.40278949,5.868091141,3.417326067,14.80178465,4.409546093,7.680558681,
桃園市龍潭區中山里28鄰中正路261巷79號,1221,46.01,26.53770919,住宅大樓(11層含以上有電梯),1,2,1,2,2,2,1,1,0.439824037,7.142599793,3.685076985,0.336815172,5.621538658,11.55628724,7.042968087,1.339325336,0.886214951,0.332173792,0.234299738,0.91479436,0.288316062,7.881472797,4.376507763,14.47110306,23.27824563,3.590331917,12.57004266,24.00480124,5.460507269,16.63995401,
桃園市中壢區永光里26鄰環西路二段352之10號,890,33.5,26.56716418,住宅大樓(11層含以上有電梯),10,2,1,2,1,1,1,1,1.310221933,1.624005154,6.088293863,1.420958704,0.102120555,0.71971619,5.225083872,1.107240178,2.81439079,0.876718852,0.659446111,0.983837575,1.376418123,2.882092787,4.980073255,4.558505527,15.47771445,5.783907195,1.81617603,12.89625105,2.716663182,5.42232363,
桃園市蘆竹區福興里8鄰奉化路206號,1400,52.66,26.58564375,住宅大樓(11層含以上有電梯),21,2,1,4,2,2,1,1,0.325824568,5.932030841,1.738936526,2.344797499,1.518818715,4.837457802,0.782418945,2.848028374,1.056054828,0.087111504,0.339717763,0.750952003,1.38069844,6.796407302,3.665938349,3.938735066,5.367707793,3.329382053,3.006346049,7.362651125,2.749221549,8.18450396,
桃園市龜山區文化里23鄰復興二路18號,750,28.2,26.59574468,公寓(5樓含以下無電梯),25,1,0,3,2,1,0,0,6.671757064,9.221976916,7.061047177,8.382088163,7.529490464,0.793672486,2.178698999,0.82067688,1.388677395,0.083696759,0.45302605,0.191661412,0.986764384,0.49456987,0.934977073,6.00090658,2.147206041,0.712467053,6.768912971,14.1388823,1.365550074,10.27019163,
